序号,股票代码,股票名称,收盘价,对应值,成交量,成交额,指标
1,000021,深科技,32.29,11.05,24278.4634,768321.3776,涨幅偏离值达7%的证券
2,000859,国风新材,11.97,11.05,14859.3106,174747.5062,涨幅偏离值达7%的证券
3,002009,天奇股份,35.64,11.05,11039.8301,382984.9265,涨幅偏离值达7%的证券
4,002498,汉缆股份,6.77,11.05,27415.6081,182973.9761,涨幅偏离值达7%的证券
5,002703,浙江世宝,22.94,11.05,7632.828,172315.3994,涨幅偏离值达7%的证券
6,600629,华建集团,21.19,11.28,3862.1147,80352.79,涨幅偏离值达7%的证券
7,600984,建设机械,4.59,11.33,14289.4616,64396.6,涨幅偏离值达7%的证券
8,601777,千里科技,11.39,11.31,11228.9193,124917.77,涨幅偏离值达7%的证券
9,601890,亚星锚链,12.39,11.29,8190.1859,99128.94,涨幅偏离值达7%的证券
10,605033,美邦股份,28.67,11.27,274.7843,7878.07,涨幅偏离值达7%的证券
11,000070,特发信息,17.55,-8.95,20490.7829,376627.6214,跌幅偏离值达7%的证券
12,000892,欢瑞世纪,8.06,-8.95,20224.7669,168725.2358,跌幅偏离值达7%的证券
13,002491,通鼎互联,9.26,-8.95,20016.1344,192615.3971,跌幅偏离值达7%的证券
14,002957,科瑞技术,28.35,-8.95,3819.2614,111614.1741,跌幅偏离值达7%的证券
15,002969,嘉美包装,30.05,-8.95,9975.4066,311179.4051,跌幅偏离值达7%的证券
16,600481,双良节能,9.64,-8.73,18687.8487,182143.2,跌幅偏离值达7%的证券
17,600545,卓郎智能,2.95,-8.8,14030.3779,42590.33,跌幅偏离值达7%的证券
18,603618,杭电股份,14.51,-8.73,11826.2656,177490.77,跌幅偏离值达7%的证券
19,603729,龙韵股份,19.25,-8.7,1809.7965,35485.81,跌幅偏离值达7%的证券
20,605287,德才股份,60.62,-8.75,1280.7627,80034.28,跌幅偏离值达7%的证券
21,000833,粤桂股份,24.0,24.37,19914.6429,454528.7203,连续三个交易日内，涨幅偏离值累计达20%的证券
22,603533,掌阅科技,37.62,22.21,7812.3958,286468.16,连续三个交易日内，涨幅偏离值累计达20%的证券
23,605289,罗曼股份,89.98,22.39,2359.8982,194409.16,连续三个交易日内，涨幅偏离值累计达20%的证券
24,001330,博纳影业,12.77,36.24,42144.6885,474681.2801,换手率达20%的证券
25,002455,百川股份,13.85,29.22,15677.6343,216472.2296,换手率达20%的证券
26,002467,二六三,7.53,26.43,36158.763,276803.7694,换手率达20%的证券
27,600410,华胜天成,24.61,20.86,22871.6916,553725.98,换手率达20%的证券
28,600589,大位科技,13.19,49.35,72959.1421,1036734.55,换手率达20%的证券
29,603138,海量数据,23.25,25.11,7241.0885,163134.32,换手率达20%的证券
30,603466,风语筑,11.68,24.93,14829.7137,170863.14,换手率达20%的证券
31,920021,流金科技,15.34,20.66,4810.2905,75199.3,换手率达20%的证券
32,920119,美德乐,104.41,24.05,346.3045,35440.75,换手率达20%的证券
33,920166,海圣医疗,29.56,24.73,587.7935,17861.66,换手率达20%的证券
34,920180,爱得科技,18.77,21.49,571.0442,10809.76,换手率达20%的证券
35,920662,方盛股份,32.28,29.3,739.3642,23470.44,换手率达20%的证券
36,002323,雅博股份,2.36,16.53,19226.06,48229.7502,振幅值达15%的证券
37,002519,银河电子,9.71,15.06,25607.6864,244817.9245,振幅值达15%的证券
38,603103,横店影视,34.9,20.88,4152.5831,132798.93,振幅值达15%的证券
39,002342,巨力索具,15.44,-21.15,43461.0352,848516.558,连续三个交易日内，跌幅偏离值累计达20%的证券
40,300182,捷成股份,8.0,35.74,86287.3787,711623.9073,
41,300589,江龙船艇,21.58,32.11,7956.3732,171872.8311,
42,300812,易天股份,41.76,32.5,2969.944,117247.8075,
43,300846,首都在线,35.0,33.14,13748.9562,481411.2169,
44,301231,荣信文化,39.62,42.91,2312.7792,95848.6658,
45,300251,光线传媒,27.22,15.39,42554.073,1097461.8746,
46,300449,汉邦高科,9.18,20.0,6749.2197,60361.5548,
47,300719,安达维尔,20.89,20.0,5742.7786,114582.6206,
